u030_rct@eureka,10286
2015/09/12/14/20/30,40.735834,-73.818472,0.0
2015/09/12/14/36/04,40.735856,-73.818468,0.0
2015/09/12/14/53/10,40.735833,-73.81848,0.0
2015/09/12/15/08/15,40.735835,-73.818468,0.0
2015/09/12/15/40/24,40.730832,-73.81323,0.0
2015/09/12/15/56/03,40.728323,-73.810682,0.0
2015/09/12/16/10/39,40.728323,-73.810685,0.0
2015/09/12/16/25/38,40.728497,-73.810515,0.0
2015/09/12/16/40/46,40.728461,-73.81059,0.0
2015/09/12/16/55/45,40.728476,-73.81022,0.0
2015/09/12/17/10/46,40.728558,-73.810497,0.0
2015/09/12/17/27/20,40.72832,-73.810663,0.0
2015/09/12/17/43/12,40.728315,-73.810648,0.0
2015/09/12/17/58/43,40.728316,-73.810666,0.0
2015/09/12/18/13/49,40.728309,-73.810643,0.0
2015/09/12/18/29/14,40.72831,-73.810643,0.0
2015/09/12/18/46/50,40.728307,-73.810641,0.0
2015/09/12/19/01/51,40.728301,-73.810646,0.0
2015/09/12/19/17/20,40.728311,-73.810673,0.0
2015/09/12/19/33/11,40.728307,-73.810642,0.0
2015/09/12/19/49/14,40.728309,-73.810634,0.0
2015/09/12/20/06/11,40.728309,-73.810646,0.0
2015/09/12/20/21/48,40.728552,-73.810795,0.0
2015/09/12/20/37/28,40.728269,-73.81031,0.0
2015/09/12/20/52/28,40.728358,-73.810374,0.0
2015/09/12/21/07/06,40.728371,-73.810672,0.0
2015/09/12/21/22/29,40.728372,-73.810364,0.0
2015/09/12/21/37/28,40.728379,-73.810604,0.0
2015/09/12/21/52/30,40.728297,-73.810649,0.0
2015/09/12/22/07/24,40.728323,-73.810673,0.0
2015/09/12/22/21/48,40.728316,-73.810667,0.0
2015/09/12/22/38/49,40.728314,-73.810671,0.0
2015/09/12/22/53/43,40.728318,-73.810674,0.0
2015/09/12/23/48/20,40.728308,-73.810649,0.0
2015/09/13/00/03/52,40.72832,-73.810671,0.0
2015/09/13/00/21/04,40.728299,-73.810654,0.0
2015/09/13/00/37/23,40.728309,-73.810658,0.0
2015/09/13/00/52/23,40.728306,-73.810647,0.0
2015/09/13/01/08/24,40.728314,-73.810665,0.0
2015/09/13/01/23/24,40.728315,-73.810662,0.0
2015/09/13/01/40/26,40.728312,-73.810663,0.0
2015/09/13/01/55/25,40.728316,-73.810667,0.0
2015/09/13/02/12/20,40.728314,-73.810654,0.0
2015/09/13/02/27/32,40.728313,-73.81065,0.0
2015/09/13/02/42/31,40.728311,-73.810638,0.0
2015/09/13/02/57/31,40.728313,-73.81067,0.0
2015/09/13/03/12/31,40.728314,-73.81066,0.0
2015/09/13/03/28/24,40.728311,-73.810663,0.0
2015/09/13/03/46/40,40.728316,-73.810663,0.0
2015/09/13/04/01/05,40.728315,-73.810655,0.0
2015/09/13/04/16/39,40.728312,-73.81066,0.0
